PC1,PC2,PC3,PC4,PC5,Class
2.7008829688050398,-1.4142318348513365,0.603350069326913,1.6853482505748718,-0.682512530376811,0
2.218895190589104,-1.172032187025656,0.5581294678990323,1.254310168205071,-0.9031313883246297,0
1.5176473637811363,-0.24671381450527938,0.9934439063206373,0.22235633579268402,-0.702993572882641,0
2.2965722108858357,-1.2039383944855484,0.5838436444163472,1.3403704707115836,-0.9204065536132335,0
2.2100484656260155,-1.0462879383972599,0.7452633128913088,1.1425575369999899,-0.7426014920631759,0
2.5359667376029362,-1.144105172911026,0.6655594320110612,0.8376031351072157,0.41634201485830746,0
1.8524831649619211,-0.7306660139137223,0.727822920516013,0.5072696320309931,-0.4364402579269327,0
3.091080693059391,-1.9152005328784107,0.17551729860078938,1.4093681145448946,0.6517323180836379,0
1.836171109654483,-0.6486517865943868,0.8439105182364789,0.604820849061924,-0.5395774918704985,0
1.6957064494793614,-0.4549909033176051,0.8645948775923953,0.2577047673194515,-0.37564748305383655,0
3.803801324814916,-2.1816497100259182,0.26355553439643215,1.6351062080608114,1.73058746783928,0
2.317220461064667,-1.0519817885923155,0.6478387468897948,1.1763352332651422,-0.7765887046229619,0
1.7466183932197148,-0.3491062264531281,0.9755453848209299,0.18577135880405862,-0.11862065516202054,0
2.4709576620446136,-1.22486287208854,0.6399573831613463,1.441057621418711,-0.7372552266692639,0
2.3079405377556417,-0.9748299759622538,0.6808367484828378,0.6220856452015987,0.30525466270234664,0
2.797106368617871,-1.4830632449494094,0.558212029136222,1.135315162071076,0.6009042193380613,0
2.9722139082409647,-1.7386817967379895,0.5585877904031367,2.1036753881495427,-0.6094650378020812,0
2.167395121066645,-0.8158850880345393,0.8391586309999097,0.9589796307423664,-0.680374431521774,0
0.6636436445321507,0.00414767109628948,1.0761465713127853,-0.3557194703344576,0.09297705169005352,0
2.307798374251841,-0.7335388616312957,-0.7020685650875199,-0.8051988249590417,2.4819885473236267,0
0.6734486295956409,0.025315740043636514,0.981592760633157,-0.4021035454559496,0.1598153615107006,0
0.921811413775716,-0.5850034393966349,0.7964064978894841,0.3195536939047113,-0.1086043442855981,0
0.7701067898325551,-0.38385301026390567,0.8090233798290994,0.12024584936112019,-0.17604820393348744,0
1.2823688079613331,-0.45211410637400795,0.7528173961885521,0.04535060483090181,0.6865818370496741,0
0.5269200110797947,-0.3406553455937039,0.6752594983512108,0.02556211799357991,-0.5130581208609407,0
0.23373198150826802,-0.4037055485444708,0.7437070815255401,-0.10860689450019995,-0.5303190065502308,0
2.265314945747065,0.028987209329769816,0.6156199858154537,-0.940727068478102,2.1938260504451166,0
0.4615994662955267,-0.4254426093318019,0.5578463361739484,-0.044461143400365034,-0.572727149003114,0
0.7942325082334688,0.013758332127689982,0.7656048314491203,-0.4047983556181442,0.5419250343943999,0
0.3228724755986554,-0.48056759543455957,0.5721602809372687,-0.07084539892240896,-0.6917652983755692,0
0.8395476039948409,-0.1595958546470395,0.6905832655468759,-0.2297415358518134,0.14128517631089238,0
0.6084473964939083,-0.26432212467518457,0.9834193995820693,-0.035226023599541016,-0.20350685555013048,0
0.5395594282961534,-0.3967810949558588,0.6538887574696163,0.05839119195899634,-0.5167624942017849,0
1.6974070607445728,-0.8942303529439132,0.7591644980948884,0.9601228566178006,-1.191901608810846,0
2.0485927311120267,-0.8250459029832339,0.7902810377355503,1.158024832287266,-1.2210418404840249,0
